date,socmed,mean_cases,mean_deaths,mean_vaxxed,mean_dose1,mean_cases_adj,mean_deaths_adj,mean_compvax_adj,mean_dose1_adj
2021-03-02,No Facebook or Twitter,4206.239250275634,87.22271223814774,2963.830209481808,5792.864388092613,0.09549201428338717,0.0021026499189066346,0.059149349195013134,0.1149783180566295
2021-03-02,Twitter but no Facebook,18047.564885496184,301.1603053435114,12877.015267175573,26293.664122137405,0.08707442520817897,0.0016879704951658374,0.07364284701219753,0.15259215660251627
2021-03-03,Facebook but no Twitter,6010.676535899333,106.90377498149519,4862.520355292376,9003.356772760917,0.09089453280526177,0.0017316556379693736,0.07070045836844899,0.1342627756754362
2021-03-03,Both Facebook and Twitter,18162.70794078062,296.84387617765816,13763.298788694481,26661.56796769852,0.08447733517968925,0.0013956171246729337,0.06237478636513533,0.11955684002413319
2021-03-03,No Facebook or Twitter,4216.566703417861,87.57552370452039,3051.7442116868797,5921.898566703418,0.095672387678575,0.002112762193003321,0.060938913376304325,0.11681604305671725
2021-03-03,Twitter but no Facebook,18094.34351145038,302.2671755725191,13339.923664122138,26844.793893129772,0.08727915524678549,0.0016945738419977578,0.07632685732634623,0.15511369979064682
2021-03-04,Facebook but no Twitter,6024.39970392302,107.24722427831236,5046.080680977054,9256.0177646188,0.09109583335026926,0.0017365865018280618,0.07395908146557537,0.1378345786215053
2021-03-04,Both Facebook and Twitter,18203.406460296097,298.1588156123822,14233.375504710633,27399.230148048453,0.08464424203084156,0.0013995837940497756,0.06494010556705775,0.12296801752622367
2021-03-04,No Facebook or Twitter,4226.83572216097,87.89305402425579,3169.0948180815876,6088.8897464167585,0.0958605827617879,0.002118726044060658,0.06384116090460379,0.11970940044615809
2021-03-04,Twitter but no Facebook,18128.541984732823,303.4351145038168,13819.908396946565,27575.137404580153,0.08743582429006747,0.0017005678723961085,0.0796542207378255,0.15921732841804337
2021-03-05,Facebook but no Twitter,6038.244263508513,107.74833456698741,5231.914877868246,9544.717246484086,0.09126182501163023,0.0017450607104230937,0.07748246424682474,0.14224733731524142
2021-03-05,Both Facebook and Twitter,18243.117092866756,300.0686406460296,14595.57469717362,28025.94616419919,0.08480799595642742,0.001408971302401938,0.06770644215039294,0.1269607501710304
2021-03-05,No Facebook or Twitter,4236.05953693495,88.08599779492833,3306.130099228225,6299.952590959206,0.09600498111623325,0.0021241346671881343,0.06701366474083728,0.12369933374445945
2021-03-05,Twitter but no Facebook,18158.648854961833,304.4961832061069,14441.221374045801,28436.83969465649,0.08759987252007556,0.0017033472663316963,0.08340892811665435,0.1646742044669103
2021-03-06,Facebook but no Twitter,6048.99777942265,108.02738712065137,5414.313101406366,9804.702442635085,0.09139154539042657,0.0017498354195783408,0.08071361043758571,0.14585503876763642
2021-03-06,Both Facebook and Twitter,18276.01211305518,301.01749663526243,15158.309555854643,28951.104979811575,0.08495320356172446,0.0014148392653446972,0.07060248825354896,0.13081503270690398
2021-03-06,No Facebook or Twitter,4244.422271223815,88.30650496141125,3426.8710033076077,6467.349503858875,0.09611180812920768,0.00212903019417031,0.06984777405860947,0.12722164751150167
2021-03-06,Twitter but no Facebook,18192.793893129772,305.25954198473283,15031.290076335878,29337.419847328245,0.08771904567744676,0.0017075512605805817,0.08752194779615324,0.1699291470242568
2021-03-07,Facebook but no Twitter,6057.142116950407,108.18652849740933,5551.730569948187,10020.516654330126,0.09147646893743974,0.0017517414957299686,0.08279416860079282,0.14838050993934299
2021-03-07,Both Facebook and Twitter,18297.58277254374,301.35666218034993,15654.508748317632,29726.979811574696,0.08501731429442565,0.0014163289212865467,0.07298268217275454,0.1339335590891969
2021-03-07,No Facebook or Twitter,4250.037486218303,88.42116868798236,3531.19184123484,6618.8897464167585,0.09618311273378871,0.002131583174845728,0.0724189652750347,0.12968291450594316
2021-03-07,Twitter but no Facebook,18213.480916030534,305.44274809160305,15592.419847328245,30077.969465648854,0.0877735464030611,0.0017077780342809137,0.0906906147546503,0.17289230214741144
2021-03-08,Facebook but no Twitter,6081.380458919319,108.33530717986676,5649.5233160621765,10185.564766839378,0.09233931939215756,0.0017539780073096245,0.08395452834199718,0.1499832210784708
2021-03-08,Both Facebook and Twitter,18346.146702557202,301.97846567967696,15932.823687752356,30144.759084791385,0.08544909332449777,0.0014192446005809125,0.07421356061770751,0.13542785452997172
2021-03-08,No Facebook or Twitter,4262.525909592062,88.51598676957,3597.521499448732,6715.786108048512,0.09662401210734066,0.0021333962590906145,0.07329393799717221,0.13088461943156082
2021-03-08,Twitter but no Facebook,18256.763358778626,305.59541984732823,15802.007633587786,30383.969465648854,0.08823739979844525,0.0017086798840576078,0.09197420587227599,0.1741332088435856
2021-03-09,Facebook but no Twitter,6092.364174685418,108.77128053293856,5797.820873427091,10419.667653589933,0.09246217722628398,0.001762313226415921,0.08612253696122947,0.15263060829873706
2021-03-09,Both Facebook and Twitter,18379.088829071334,303.1884253028264,16271.9932705249,30783.36473755047,0.08559572429990972,0.0014248986645421027,0.07594650866892788,0.13810986982656012
2021-03-09,No Facebook or Twitter,4271.224917309813,88.78280044101433,3708.606394707828,6864.582138919515,0.09676938944792161,0.0021409576651821517,0.07476422341859564,0.1326182723488365
2021-03-09,Twitter but no Facebook,18285.320610687024,306.25954198473283,16192.007633587786,30850.564885496184,0.08840252663991766,0.001713181732692993,0.09404679416374084,0.176251225937379
2021-03-10,Facebook but no Twitter,6105.032568467802,109.03478904515174,5966.096225018505,10683.042190969652,0.0926205930556962,0.0017674748882611513,0.08853602896429114,0.155883820933967
2021-03-10,Both Facebook and Twitter,18414.594885598923,304.2099596231494,16696.78061911171,31495.491251682368,0.0857642528483936,0.0014302573689979887,0.07817709064087115,0.14152660980345952
2021-03-10,No Facebook or Twitter,4280.756339581037,89.03858875413451,3829.4851157662624,7033.213891951488,0.09692327048499855,0.002148376027043912,0.07673559163509978,0.13506407522707634
2021-03-10,Twitter but no Facebook,18325.564885496184,306.8702290076336,16703.961832061068,31577.52671755725,0.08861287634620411,0.0017165981048280511,0.09714642369464621,0.18039990125090383
2021-03-11,Facebook but no Twitter,6117.751295336788,109.3360473723168,6163.868245743894,10945.433012583271,0.09278481704542443,0.0017725731214446197,0.09162154108584643,0.15960976690834458
2021-03-11,Both Facebook and Twitter,18451.12247644684,305.15746971736206,17294.265141318978,32259.464333781965,0.08592099472202934,0.0014335928624772149,0.08147684718039334,0.14558828042600722
2021-03-11,No Facebook or Twitter,4290.281146637266,89.27232635060639,3971.1686879823596,7240.188533627343,0.09708696321479739,0.002153608171747953,0.07946360010788339,0.13819770474106613
2021-03-11,Twitter but no Facebook,18357.564885496184,307.8702290076336,17390.47328244275,32529.702290076337,0.08878543458710826,0.001721622098273096,0.10141489518021365,0.18673579403879687
2021-03-12,Facebook but no Twitter,6131.485566247225,109.71428571428571,6412.547742413028,11336.032568467801,0.0929501171421065,0.001780576248682674,0.09632451983953064,0.16539925942581973
2021-03-12,Both Facebook and Twitter,18487.308209959625,306.3162853297443,17907.942126514132,33323.79138627187,0.08608220784810548,0.001438900394213995,0.08528021281417364,0.15089347594671107
2021-03-12,No Facebook or Twitter,4300.601984564499,89.5226019845645,4152.97243660419,7516.608599779493,0.0972297981355224,0.0021595606504587017,0.08400908616026011,0.14358389355025583
2021-03-12,Twitter but no Facebook,18388.564885496184,308.46564885496184,18309.236641221374,33685.45801526718,0.08894882719217886,0.001724766102868407,0.1066085472551364,0.19279127521210823
2021-03-13,Facebook but no Twitter,6141.560325684678,109.89637305699482,6631.535899333827,11695.20207253886,0.09306664726140582,0.0017829841814367676,0.09969365518463343,0.16981324983603968
2021-03-13,Both Facebook and Twitter,18516.93135935397,308.1305518169583,18544.744279946164,34315.35531628533,0.08621532844825235,0.0014409458636834914,0.08833700272072174,0.15496405542834507
2021-03-13,No Facebook or Twitter,4308.571113561191,89.67695700110254,4327.4487320837925,7779.180815876516,0.0973546145006101,0.0021632508377523708,0.08773326074403812,0.14759714241243635
2021-03-13,Twitter but no Facebook,18414.793893129772,309.0610687022901,19045.465648854963,34733.045801526714,0.08908548168159262,0.0017282213834428522,0.11037726048557808,0.1971033105537541
2021-03-14,Facebook but no Twitter,6148.720207253886,109.98963730569949,6779.786084381939,11903.949666913397,0.09313998015132952,0.0017844004488156114,0.10190782330661571,0.17237763423818245
2021-03-14,Both Facebook and Twitter,18536.691790040375,308.48183041722746,18901.314939434724,34841.09017496635,0.08629667626755262,0.0014422159524370944,0.0905008336907254,0.1576337690093201
2021-03-14,No Facebook or Twitter,4314.931642778391,89.74641675854465,4443.015435501654,7936.4002205071665,0.09743217364458971,0.002164498182327735,0.08997059263915957,0.15031453437700293
2021-03-14,Twitter but no Facebook,18441.65648854962,309.2824427480916,19626.679389312976,35514.86259541985,0.08914866026396148,0.0017292574359322173,0.11430545240753347,0.20121466147858091
2021-03-15,Facebook but no Twitter,6161.622501850481,110.099925980755,6896.122871946706,12058.39526276832,0.09328872958089582,0.0017856667946940096,0.10318412062232528,0.17393424909026783
2021-03-15,Both Facebook and Twitter,18571.14131897712,309.03768506056525,19394.741588156125,35588.263795423954,0.08643969326360312,0.001444313132403922,0.09227163735104686,0.15972717659569238
2021-03-15,No Facebook or Twitter,4321.4729878721055,89.8555678059537,4516.391400220507,8033.442116868799,0.09752162483077159,0.0021661101775091035,0.09126044148606874,0.1516405650636196
2021-03-15,Twitter but no Facebook,18462.374045801527,309.60305343511453,20067.664122137405,36036.49618320611,0.08931068823107967,0.0017303109870805133,0.11577150317233183,0.20267371539562173
2021-03-16,Facebook but no Twitter,6173.179126572909,110.36047372316803,7033.59807549963,12265.39230199852,0.09341012649815905,0.0017906332747055665,0.1047142117932063,0.17598855053816673
2021-03-16,Both Facebook and Twitter,18601.885598923283,309.8492597577389,19924.157469717364,36361.97711978466,0.08658285001712479,0.00144936861920396,0.09415224755763107,0.16231593783209575
2021-03-16,No Facebook or Twitter,4329.4796030871,90.01984564498346,4604.206174200662,8153.71664829107,0.09763165404536855,0.002169591340364295,0.09221895811004709,0.15280098796971214
2021-03-16,Twitter but no Facebook,18494.93893129771,310.1145038167939,20637.053435114503,36794.923664122136,0.0894646854225771,0.0017338842253258886,0.12043789790578056,0.2062972954498152
2021-03-17,Facebook but no Twitter,6185.964470762398,110.61509992598076,7207.034789045152,12548.770540340489,0.09355255950789751,0.0017960220500280507,0.10682038929427945,0.1793990404773885
2021-03-17,Both Facebook and Twitter,18635.270524899057,310.6244952893674,20504.543741588157,37245.126514131895,0.08673677117809168,0.001452758493640497,0.09633317054309695,0.16557287781868338
2021-03-17,No Facebook or Twitter,4339.954796030871,90.19184123484013,4745.099228224917,8344.163175303198,0.09779491210158431,0.0021721799302834243,0.09438092566542888,0.15546570999163073
2021-03-17,Twitter but no Facebook,18538.778625954197,310.67175572519085,20826.786259541987,37100.62595419848,0.08969425314482996,0.0017376741772177492,0.12213710892992571,0.20871573830316265
2021-03-18,Facebook but no Twitter,6199.174685418208,110.93634344929681,7374.177646188009,12841.521835677277,0.09368837857864236,0.001804056353047991,0.1090953338286007,0.1829398771723918
2021-03-18,Both Facebook and Twitter,18669.104979811575,311.71063257065947,21100.802153432032,38133.76043068641,0.08689516165112052,0.0014621349416614681,0.09916611292732193,0.16963397109901845
2021-03-18,No Facebook or Twitter,4350.039691289967,90.36934950385887,4849.834619625138,8536.417861080485,0.09793222020913084,0.0021751239911330577,0.09664876723905393,0.1583299938146727
2021-03-18,Twitter but no Facebook,18579.541984732823,311.4503816793893,21388.908396946565,37999.3358778626,0.08991251403297955,0.0017416369642362817,0.1250701255580037,0.21243800736478205
2021-03-19,Facebook but no Twitter,6212.638045891932,111.18726868985937,7533.817172464841,13144.347150259067,0.09383778220286769,0.0018086123096178568,0.11183105188386168,0.18744004713687226
2021-03-19,Both Facebook and Twitter,18703.888290713323,312.8950201884253,21567.230148048453,38950.184387617766,0.08705332588366829,0.0014706246903788567,0.1016990598065486,0.17442769559977572
2021-03-19,No Facebook or Twitter,4359.6901874310915,90.53252480705623,4986.877618522602,8768.971334068357,0.09808105521515592,0.0021780141536888627,0.09999791666496274,0.1621248430354494
2021-03-19,Twitter but no Facebook,18616.450381679388,312.2519083969466,22232.374045801527,39564.80916030534,0.09012141824715397,0.001744421803133885,0.1300348286115592,0.221682130271504
2021-03-20,Facebook but no Twitter,6224.020725388601,111.33900814211695,7724.960769800148,13508.227239082162,0.09395548673756504,0.0018109344303090245,0.11486114746885037,0.1922219030619301
2021-03-20,Both Facebook and Twitter,18733.884253028264,313.29744279946163,22183.869448183043,40065.16958277254,0.08718457289763357,0.0014723958391220583,0.10399963954704475,0.17875844466656104
2021-03-20,No Facebook or Twitter,4369.560088202867,90.69900771775083,5137.761852260199,9023.285556780595,0.09819928648692713,0.002181369352560615,0.10338225695594357,0.16686186343124948
2021-03-20,Twitter but no Facebook,18648.809160305344,312.7251908396947,22576.396946564884,40307.30534351145,0.09028716079770518,0.0017465526515837357,0.13211306360205682,0.2251106169413441
2021-03-21,Facebook but no Twitter,6231.176905995559,111.41228719467061,7895.439674315322,13806.715766099185,0.09401955669530566,0.001811856520702258,0.11696725664217869,0.19558701507589057
2021-03-21,Both Facebook and Twitter,18753.77523553163,313.59757738896366,22829.597577388962,41128.97173620458,0.08725784351202201,0.001473926375546798,0.10685902372393678,0.18336055923702532
2021-03-21,No Facebook or Twitter,4375.975744211687,90.77728776185226,5249.449834619625,9197.685777287761,0.0982772463176852,0.0021821282964528555,0.10524575627679758,0.1695173959695927
2021-03-21,Twitter but no Facebook,18675.381679389313,312.9618320610687,23312.67175572519,41896.748091603054,0.09035442086335138,0.0017468920126206763,0.13492755937303222,0.2318219451739539
2021-03-22,Facebook but no Twitter,6243.786084381939,111.51443375277572,8028.344929681717,14035.558845299778,0.0941324477213802,0.0018140824043696505,0.11798529774065873,0.19726195655856318
2021-03-22,Both Facebook and Twitter,18784.889636608346,314.10094212651416,23265.43203230148,41929.63257065949,0.08737033377716787,0.0014765497939450238,0.10813195379006851,0.18544103754542937
2021-03-22,No Facebook or Twitter,4382.73980154355,90.84454244762955,5342.195148842337,9349.529217199559,0.0983607281905635,0.0021833508018012197,0.10629792628156662,0.17094574290986958
2021-03-22,Twitter but no Facebook,18704.824427480915,313.3587786259542,23605.923664122136,42374.48091603054,0.09056036241776641,0.0017484231840635904,0.13698575233877497,0.23404120021442248
2021-03-23,Facebook but no Twitter,6255.955588452998,111.68763878608438,8153.863804589193,14240.896373056994,0.09426074116722902,0.0018170643037763408,0.11948954918107921,0.1995905717266628
2021-03-23,Both Facebook and Twitter,18816.29609690444,314.77254374158815,23649.70794078062,42627.05921938089,0.08757568903962022,0.001480190045714281,0.1096019616139136,0.18784888155045829
2021-03-23,No Facebook or Twitter,4391.722160970232,90.99889746416758,5417.175303197354,9477.583241455348,0.09850143086413218,0.002186197505243371,0.10725865121755573,0.17234483221041053
2021-03-23,Twitter but no Facebook,18737.954198473282,313.7480916030534,23951.213740458013,43163.62595419848,0.09075386859017263,0.0017509211228313346,0.13860172002504625,0.2367228842807468
2021-03-24,Facebook but no Twitter,6270.962250185048,111.98445595854922,8284.908956328645,14469.780162842339,0.09444864453354375,0.0018233826761642278,0.12144410773187943,0.2022890356027963
2021-03-24,Both Facebook and Twitter,18855.667563930012,315.6621803499327,24101.087483176314,43437.99865410498,0.0877538170842154,0.0014839461880417008,0.11200128998010876,0.1911620530510677
2021-03-24,No Facebook or Twitter,4403.12789415656,91.20837927232635,5514.080485115766,9621.192943770673,0.09869613028334903,0.0021902209168422164,0.10890239758423151,0.17430523893389147
2021-03-24,Twitter but no Facebook,18791.236641221374,314.4351145038168,24330.85496183206,44004.13740458015,0.0910340029728514,0.0017542509663266844,0.14075688816429746,0.24008808917713084
2021-03-25,Facebook but no Twitter,6285.657290895633,112.26350851221318,8523.239822353811,14863.744633604738,0.09462208309211005,0.0018274413055855985,0.12490794391745322,0.20702849580761762
2021-03-25,Both Facebook and Twitter,18894.165545087482,316.4522207267833,24737.461641991926,44570.86944818304,0.08791575524105331,0.0014904013924218707,0.11524788052035641,0.1952344865071052
2021-03-25,No Facebook or Twitter,4413.833517089305,91.37375964718854,5657.336273428887,9849.996692392502,0.0988542459078745,0.002194453234722342,0.11145753522625149,0.17753366968046155
2021-03-25,Twitter but no Facebook,18831.320610687024,315.2977099236641,24872.87786259542,45256.61832061069,0.09126241990263922,0.0017600521172876449,0.1435946889948064,0.24553940246179035
2021-03-26,Facebook but no Twitter,6301.440414507772,112.48112509252405,8767.40044411547,15207.297557364915,0.09477648028311116,0.001830733805502281,0.1286483398731084,0.21136671407145508
2021-03-26,Both Facebook and Twitter,18934.977119784657,317.3189771197847,25428.870794078062,45661.51951547779,0.08810394685477516,0.001494319137522885,0.11909289714086518,0.20001250913965127
2021-03-26,No Facebook or Twitter,4425.969128996692,91.55678059536935,5839.585446527012,10101.585446527011,0.09900284857569239,0.0021984332504060345,0.11588696368172184,0.1820706984667457
2021-03-26,Twitter but no Facebook,18878.87786259542,316.0534351145038,25484.47328244275,46452.80152671756,0.09150935144270479,0.0017629127565320123,0.14764264869422264,0.2514703569644556
2021-03-27,Facebook but no Twitter,6313.146558105107,112.58993338267949,8977.501850481125,15469.052553663952,0.09488670773439589,0.001832354476888227,0.1317088684043501,0.2144424287292036
2021-03-27,Both Facebook and Twitter,18970.14266487214,317.85195154777927,26103.3068640646,46655.99057873486,0.08825134216264421,0.0014967086065990087,0.12207863755873911,0.20341331436903254
2021-03-27,No Facebook or Twitter,4435.830209481808,91.68467475192944,5995.362734288864,10309.856670341786,0.09913319394229121,0.00220121259184651,0.11899802397523333,0.18494752360110414
2021-03-27,Twitter but no Facebook,18915.81679389313,316.5267175572519,26158.946564885497,47535.557251908394,0.09169066529383935,0.0017644545680358394,0.15130323345651936,0.2556424454781025
2021-03-28,Facebook but no Twitter,6321.0044411547005,112.6839378238342,9241.750555144337,15762.40118430792,0.09495258096698167,0.0018332373935925146,0.1352299190657563,0.2176772256777918
2021-03-28,Both Facebook and Twitter,18993.20592193809,318.1184387617766,26867.253028263796,47670.667563930016,0.08832872729121503,0.0014977919837375218,0.12590262722561407,0.20701423639961358
2021-03-28,No Facebook or Twitter,4443.250275633958,91.75633958103639,6170.377067254686,10511.929437706725,0.09920898994409331,0.0022065815640168267,0.12251452819156851,0.18782733796714032
2021-03-28,Twitter but no Facebook,18953.26717557252,316.78625954198475,26924.709923664122,48539.9465648855,0.09177222214519334,0.0017655447019545353,0.15508223613822433,0.2591827453427594
2021-03-29,Facebook but no Twitter,6336.430051813471,112.8319763138416,9379.292376017765,15920.720947446336,0.09508624918596255,0.001834874192804854,0.13664848399280366,0.21910104141114115
2021-03-29,Both Facebook and Twitter,19032.029609690446,318.4670255720054,27371.13862718708,48348.85195154778,0.08845879162441875,0.0014995059702746544,0.12757809997806782,0.2087374425290593
2021-03-29,No Facebook or Twitter,4452.143329658214,91.8489525909592,6256.087100330761,10620.338478500551,0.09930267707401076,0.002208864128805085,0.12360371039167241,0.1889903071755232
2021-03-29,Twitter but no Facebook,18994.709923664122,317.0458015267176,27298.69465648855,49068.068702290075,0.09208425515573153,0.0017666569730451916,0.15730834629915535,0.2619303535953469
2021-03-30,Facebook but no Twitter,6349.98741672835,113.03256846780162,9535.874167283493,16099.863064396743,0.09520425327489827,0.001838050890668464,0.13848943167876,0.22104699164799269
2021-03-30,Both Facebook and Twitter,19067.383580080754,319.0807537012113,27890.71467025572,48979.3862718708,0.0886132431316103,0.0015022157679683797,0.13001716558473345,0.21086274513776496
2021-03-30,No Facebook or Twitter,4462.045203969129,91.98235942668137,6355.060639470783,10739.071664829107,0.09941544303931646,0.00221120884635554,0.1247969284892086,0.19017613183725804
2021-03-30,Twitter but no Facebook,19033.870229007633,317.48854961832063,27683.34351145038,49910.931297709925,0.09227676746614018,0.0017695655689075717,0.1592673344514678,0.2647090462044947
2021-03-31,Facebook but no Twitter,6365.19096965211,113.27461139896373,9781.498149518875,16363.335307179867,0.09537423278471269,0.001842611288441161,0.14137259380038483,0.22385180902343135
2021-03-31,Both Facebook and Twitter,19106.868102288023,319.76043068640644,28585.990578734858,49802.65410497981,0.08880719161397164,0.0015053267823352521,0.13322845254287308,0.21370538684934887
2021-03-31,No Facebook or Twitter,4473.673649393605,92.164277839029765,6515.1587651598675,10912.49283351709,0.09960080725246713,0.0022151530527803748,0.12743137216496755,0.19257021125228932
2021-03-31,Twitter but no Facebook,19086.374045801527,318,28332.679389312976,50878.435114503816,0.09257411632718195,0.0017733199186877623,0.16207291973184304,0.267928257954204
2021-04-01,Facebook but no Twitter,6381.237601776462,113.46558105107327,10063.877128053295,16704.858623242042,0.09552866866162138,0.001845094045260821,0.14576049869229032,0.2281831600776595
2021-04-01,Both Facebook and Twitter,19148.736204576042,320.3082099596231,29381.36339165545,50846.92328398385,0.08901339120606108,0.001506929094601614,0.13743897667491517,0.21839902412538936
2021-04-01,No Facebook or Twitter,4485.852260198457,92.34840132304299,6712.09592061742,11194.87210584344,0.09977232157149812,0.0022183616979437365,0.13092055679195058,0.1957009507442175
2021-04-01,Twitter but no Facebook,19141.374045801527,318.53435114503816,29076.22900763359,52145.89312977099,0.0928699490322789,0.001777407662186824,0.16746859765876607,0.27478975332048716
2021-04-02,Facebook but no Twitter,6394.575869726129,113.6099185788305,10365.297557364915,17044.59955588453,0.09565367400772283,0.0018471711904416285,0.1498226331678126,0.23161453501999404
2021-04-02,Both Facebook and Twitter,19187.948855989234,320.96769851951547,30247.94481830417,51963.737550471065,0.08920145342484528,0.0015092126451621553,0.1420023532966406,0.22266872661913678
2021-04-02,No Facebook or Twitter,4496.852260198457,92.48952590959206,6869.524807056229,11378.829106945976,0.09992182141602252,0.002221645240143526,0.13411237168738474,0.19834559202934063
2021-04-02,Twitter but no Facebook,19186.34351145038,319.03053435114504,29792.076335877864,53316.67175572519,0.093092484168537007,0.0017777005532133912,0.17091125206557173,0.279370343643115
2021-04-03,Facebook but no Twitter,6408.046632124352,113.75647668393782,10686.068837897854,17399.934863064398,0.09577035669058513,0.0018500920043657391,0.15437292549636777,0.2355812135727223
2021-04-03,Both Facebook and Twitter,19223.619111709286,321.3808882907133,31172.99730820996,53147.90578734859,0.08932898003782444,0.0015110629195367337,0.146125456497182,0.22671035509029322
2021-04-03,No Facebook or Twitter,4506.646085997795,92.61190738699008,7139.0077177508265,11707.90848952591,0.10003001066435692,0.002224482798832411,0.13931299436446457,0.20290443097406172
2021-04-03,Twitter but no Facebook,19231.297709923663,319.48854961832063,30707.3893129771,54633.396946564884,0.09332610827277027,0.0017824739486829457,0.17592061657960728,0.2851614183343593
2021-04-04,Facebook but no Twitter,6414.974093264249,113.79422649888971,10906.39008142117,17631.284233900813,0.09582448795770036,0.001850612696587397,0.15712428637570824,0.23765846642880312
2021-04-04,Both Facebook and Twitter,19244.628532974428,321.5450874831763,31959.5733512786,54161.00538358008,0.08939804781039777,0.0015115892664252617,0.14923040980173988,0.22942534350998894
2021-04-04,No Facebook or Twitter,4511.382579933847,92.63175303197355,7275.293274531422,11859.722160970232,0.1000697121401799,0.002225114779581794,0.1415306671917777,0.20465259583269238
2021-04-04,Twitter but no Facebook,19255.09923664122,319.58015267175574,31369.6106870229,55494.84732824427,0.09340286056080546,0.0017826449431160565,0.17876098515519384,0.2877844073888641
2021-04-05,Facebook but no Twitter,6432.740192450037,113.88452997779423,11011.710584752036,17759.294596595115,0.09597038020192218,0.0018518869971849903,0.1579965017328532,0.23850658720733034
2021-04-05,Both Facebook and Twitter,19285.270524899057,321.85464333781965,32466.885598923283,54822.4401076716,0.08956086894901463,0.0015133222642856724,0.1507148421915597,0.23108005971669884
2021-04-05,No Facebook or Twitter,4520.812568908489,92.7188533627343,7360.632855567806,11977.04630650496,0.10017318250234407,0.0022257124041610067,0.1424044649269502,0.20558224402099778
2021-04-05,Twitter but no Facebook,19317.717557251908,319.8473282442748,31654.374045801527,55873.6641221374,0.09375071717698816,0.0017837557722517965,0.17991364631326112,0.2891586237042765
2021-04-06,Facebook but no Twitter,6446.159881569208,114.06883789785344,11183.131754256106,17929.413767579572,0.09608991030017724,0.0018548331871298005,0.16010077748939258,0.24029795450365593
2021-04-06,Both Facebook and Twitter,19318.8465679677,322.4401076716016,32996.75504710632,55382.23956931359,0.08969727154273077,0.0015160850245600854,0.15326676689022983,0.23306009867928904
2021-04-06,No Facebook or Twitter,4530.628445424476,92.85997794928335,7472.332965821389,12090.485115766262,0.1003041475364304,0.002228529391089167,0.14367963267095737,0.20666213713905696
2021-04-06,Twitter but no Facebook,19362.450381679388,320.30534351145036,32193.496183206105,56625.0534351145,0.09399703634710434,0.0017873369416284016,0.18316838107160222,0.2915226303605608
2021-04-07,Facebook but no Twitter,6462.491487786825,114.95558845299777,11414.243523316061,18190.02442635085,0.0962610912381389,0.0018803645034035268,0.16289715442674235,0.24278432005392567
2021-04-07,Both Facebook and Twitter,19359.92462987887,323.8963660834455,33727.77927321669,56254.88829071332,0.0898963300947204,0.0015256813212435514,0.15690127098694487,0.23510692757988003
2021-04-07,No Facebook or Twitter,4542.425578831312,93.04079382579934,7665.385887541345,12300.458654906284,0.10047901906013364,0.0022347407385630196,0.14639717679914485,0.20871037269554538
2021-04-07,Twitter but no Facebook,19430.847328244276,320.8854961832061,32991.18320610687,57733.62595419848,0.09432206047138991,0.0017980230928360307,0.18641050186286093,0.2948678569933381
2021-04-08,Facebook but no Twitter,6479.484826054774,115.17098445595855,11741.422649888971,18520.723168023687,0.09642670182210292,0.0018829801378699332,0.16752159046019022,0.24667206678206033
2021-04-08,Both Facebook and Twitter,19403.621803499325,324.51816958277254,34591.982503364736,57270.57469717362,0.09008705342778431,0.00153311618936105,0.1612653295669844,0.2391886516698963
2021-04-08,No Facebook or Twitter,4554.725468577729,93.15766262403528,7888.663726571113,12551.727673649393,0.10075034914035548,0.0022376711618176176,0.15030649240329724,0.21199579812552458
2021-04-08,Twitter but no Facebook,19490.93893129771,321.5267175572519,34030.42748091603,58978.37404580152,0.09469977967968908,0.0018001868456220857,0.19255246323117253,0.30072765162351184
2021-04-09,Facebook but no Twitter,6496.59881569208,115.33900814211695,12042.292376017765,18842.73575129534,0.09659807331570948,0.0018850882055504112,0.17150128106185553,0.2500747355339284
2021-04-09,Both Facebook and Twitter,19449.191117092865,325.1520861372813,35604.3135935397,58511.97442799462,0.09027839531488467,0.0015362190512166938,0.16573749065415783,0.24301696273247292
2021-04-09,No Facebook or Twitter,4566.5270121278945,93.31532524807056,8097.316427783903,12763.747519294377,0.10090711220299384,0.002241739833007169,0.15395990966799536,0.21496253676087784
2021-04-09,Twitter but no Facebook,19548.709923664122,321.9465648854962,35144.73282442748,60319.69465648855,0.09504396936988542,0.0018015265264691768,0.19729925703836843,0.3053059799726396
2021-04-10,Facebook but no Twitter,6509.81273131014,115.48556624722428,12501.635085122132,19295.64544781643,0.09672353099625791,0.0018868574995130065,0.1774820609084625,0.25469885815572446
2021-04-10,Both Facebook and Twitter,19484.23822341857,325.5733512786003,36942.23014804845,60010.42126514132,0.09041307082471624,0.0015381320912283673,0.17115036628164856,0.24767556593375592
2021-04-10,No Facebook or Twitter,4576.9834619625135,93.41455347298788,8456.41565600882,13146.441014332966,0.10109535282353316,0.0022437160194853766,0.15939825744412847,0.21920540657925117
2021-04-10,Twitter but no Facebook,19596.908396946565,322.37404580152673,36493.076335877864,61628.87022900763,0.0953316418073022,0.0018050575906561508,0.2038028306895511,0.31124974144734296
2021-04-11,Facebook but no Twitter,6518.352331606217,115.53960029607698,12799.027387120652,19584.324944485565,0.09679908320378744,0.0018871542710257425,0.181437616820232,0.2576549880452952
2021-04-11,Both Facebook and Twitter,19512.736204576042,325.74158815612384,38005,61168.705248990576,0.09050686293435843,0.0015385838816840902,0.175326236760051,0.25121650743578217
